race_id,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,Position,GridPosition,q_pos,Status,Points,Laps,is_winner
2020-Abu Dhabi Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,4,5,5,Finished,12.0,55.0,0
2020-Abu Dhabi Grand Prix,4,NOR,norris,McLaren,mclaren,5,4,4,Finished,10.0,55.0,0
2020-Abu Dhabi Grand Prix,55,SAI,sainz,McLaren,mclaren,6,6,6,Finished,8.0,55.0,0
2020-Abu Dhabi Grand Prix,3,RIC,ricciardo,Renault,renault,7,11,12,Finished,7.0,55.0,0
2020-Abu Dhabi Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,8,9,10,Finished,4.0,55.0,0
2020-Abu Dhabi Grand Prix,31,OCO,ocon,Renault,renault,9,10,11,Finished,2.0,55.0,0
2020-Abu Dhabi Grand Prix,18,STR,stroll,Racing Point,racing_point,10,8,8,Finished,1.0,55.0,0
2020-Abu Dhabi Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,11,7,7,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,12,15,16,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,16,LEC,leclerc,Ferrari,ferrari,13,12,9,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,5,VET,vettel,Ferrari,ferrari,14,13,13,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,63,RUS,russell,Williams,williams,15,16,18,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,16,14,14,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,6,LAT,latifi,Williams,williams,17,18,20,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,18,20,17,+1 Lap,0.0,54.0,0
2020-Abu Dhabi Grand Prix,51,FIT,pietro_fittipaldi,Haas F1 Team,haas,19,17,19,+2 Laps,0.0,53.0,0
2020-Abu Dhabi Grand Prix,11,PER,perez,Racing Point,racing_point,20,19,15,Transmission,0.0,8.0,0
2021-Bahrain Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,2,2,Finished,25.0,56.0,1
2021-Bahrain Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,1,1,Finished,18.0,56.0,0
2021-Bahrain Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,3,3,Finished,16.0,56.0,0
2021-Bahrain Grand Prix,4,NOR,norris,McLaren,mclaren,4,7,7,Finished,12.0,56.0,0
2021-Bahrain Grand Prix,11,PER,perez,Red Bull Racing,red_bull,5,0,11,Finished,10.0,56.0,0
2021-Bahrain Grand Prix,16,LEC,leclerc,Ferrari,ferrari,6,4,4,Finished,8.0,56.0,0
2021-Bahrain Grand Prix,3,RIC,ricciardo,McLaren,mclaren,7,6,6,Finished,6.0,56.0,0
2021-Bahrain Grand Prix,55,SAI,sainz,Ferrari,ferrari,8,8,8,Finished,4.0,56.0,0
2021-Bahrain Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,9,13,13,Finished,2.0,56.0,0
2021-Bahrain Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,10,10,Finished,1.0,56.0,0
2021-Bahrain Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,11,14,14,Finished,0.0,56.0,0
2021-Bahrain Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,12,12,12,+1 Lap,0.0,55.0,0
2021-Bahrain Grand Prix,31,OCO,ocon,Alpine,alpine,13,16,16,+1 Lap,0.0,55.0,0
2021-Bahrain Grand Prix,63,RUS,russell,Williams,williams,14,15,15,+1 Lap,0.0,55.0,0
2021-Bahrain Grand Prix,5,VET,vettel,Aston Martin,aston_martin,15,20,18,+1 Lap,0.0,55.0,0
2021-Bahrain Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,16,18,19,+1 Lap,0.0,55.0,0
2021-Bahrain Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,17,5,5,Retired,0.0,52.0,0
2021-Bahrain Grand Prix,6,LAT,latifi,Williams,williams,18,17,17,Retired,0.0,51.0,0
2021-Bahrain Grand Prix,14,ALO,alonso,Alpine,alpine,19,9,9,Brakes,0.0,32.0,0
2021-Bahrain Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,20,19,20,Accident,0.0,0.0,0
2021-Emilia Romagna Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,3,3,Finished,25.0,63.0,1
2021-Emilia Romagna Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,1,1,Finished,19.0,63.0,0
2021-Emilia Romagna Grand Prix,4,NOR,norris,McLaren,mclaren,3,7,7,Finished,15.0,63.0,0
2021-Emilia Romagna Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,4,4,Finished,12.0,63.0,0
2021-Emilia Romagna Grand Prix,55,SAI,sainz,Ferrari,ferrari,5,11,11,Finished,10.0,63.0,0
2021-Emilia Romagna Grand Prix,3,RIC,ricciardo,McLaren,mclaren,6,6,6,Finished,8.0,63.0,0
2021-Emilia Romagna Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,7,5,5,Finished,6.0,63.0,0
2021-Emilia Romagna Grand Prix,18,STR,stroll,Aston Martin,aston_martin,8,10,10,Finished,4.0,63.0,0
2021-Emilia Romagna Grand Prix,31,OCO,ocon,Alpine,alpine,9,9,9,Finished,2.0,63.0,0
2021-Emilia Romagna Grand Prix,14,ALO,alonso,Alpine,alpine,10,15,15,Finished,1.0,63.0,0
2021-Emilia Romagna Grand Prix,11,PER,perez,Red Bull Racing,red_bull,11,2,2,Finished,0.0,63.0,0
2021-Emilia Romagna Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,12,20,20,Finished,0.0,63.0,0
2021-Emilia Romagna Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,13,16,16,Finished,0.0,63.0,0
2021-Emilia Romagna Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,14,17,17,+1 Lap,0.0,62.0,0
2021-Emilia Romagna Grand Prix,5,VET,vettel,Aston Martin,aston_martin,15,0,13,Gearbox,0.0,61.0,0
2021-Emilia Romagna Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,16,18,18,+2 Laps,0.0,61.0,0
2021-Emilia Romagna Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,17,19,19,+2 Laps,0.0,61.0,0
2021-Emilia Romagna Grand Prix,77,BOT,bottas,Mercedes,mercedes,18,8,8,Collision,0.0,30.0,0
2021-Emilia Romagna Grand Prix,63,RUS,russell,Williams,williams,19,12,12,Collision,0.0,30.0,0
2021-Emilia Romagna Grand Prix,6,LAT,latifi,Williams,williams,20,14,14,Collision,0.0,0.0,0
2021-Portuguese Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,2,2,Finished,25.0,66.0,1
2021-Portuguese Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,3,3,Finished,18.0,66.0,0
2021-Portuguese Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,1,1,Finished,16.0,66.0,0
2021-Portuguese Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,4,4,Finished,12.0,66.0,0
2021-Portuguese Grand Prix,4,NOR,norris,McLaren,mclaren,5,7,7,Finished,10.0,66.0,0
2021-Portuguese Grand Prix,16,LEC,leclerc,Ferrari,ferrari,6,8,8,Finished,8.0,66.0,0
2021-Portuguese Grand Prix,31,OCO,ocon,Alpine,alpine,7,6,6,Finished,6.0,66.0,0
2021-Portuguese Grand Prix,14,ALO,alonso,Alpine,alpine,8,13,13,Finished,4.0,66.0,0
2021-Portuguese Grand Prix,3,RIC,ricciardo,McLaren,mclaren,9,16,16,Finished,2.0,66.0,0
2021-Portuguese Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,10,9,9,Finished,1.0,66.0,0
2021-Portuguese Grand Prix,55,SAI,sainz,Ferrari,ferrari,11,5,5,Finished,0.0,66.0,0
2021-Portuguese Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,12,12,12,+1 Lap,0.0,65.0,0
2021-Portuguese Grand Prix,5,VET,vettel,Aston Martin,aston_martin,13,10,10,+1 Lap,0.0,65.0,0
2021-Portuguese Grand Prix,18,STR,stroll,Aston Martin,aston_martin,14,17,17,+1 Lap,0.0,65.0,0
2021-Portuguese Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,15,14,14,+1 Lap,0.0,65.0,0
2021-Portuguese Grand Prix,63,RUS,russell,Williams,williams,16,11,11,+1 Lap,0.0,65.0,0
2021-Portuguese Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,17,19,19,+2 Laps,0.0,64.0,0
2021-Portuguese Grand Prix,6,LAT,latifi,Williams,williams,18,18,18,+2 Laps,0.0,64.0,0
2021-Portuguese Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,19,20,20,+2 Laps,0.0,64.0,0
2021-Portuguese Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,20,15,15,Collision damage,0.0,1.0,0
2021-Spanish Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,25.0,66.0,1
2021-Spanish Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,2,2,Finished,19.0,66.0,0
2021-Spanish Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,3,3,Finished,15.0,66.0,0
2021-Spanish Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,4,4,Finished,12.0,66.0,0
2021-Spanish Grand Prix,11,PER,perez,Red Bull Racing,red_bull,5,8,8,Finished,10.0,66.0,0
2021-Spanish Grand Prix,3,RIC,ricciardo,McLaren,mclaren,6,7,7,Finished,8.0,66.0,0
2021-Spanish Grand Prix,55,SAI,sainz,Ferrari,ferrari,7,6,6,Finished,6.0,66.0,0
2021-Spanish Grand Prix,4,NOR,norris,McLaren,mclaren,8,9,9,+1 Lap,4.0,65.0,0
2021-Spanish Grand Prix,31,OCO,ocon,Alpine,alpine,9,5,5,+1 Lap,2.0,65.0,0
2021-Spanish Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,10,12,12,+1 Lap,1.0,65.0,0
2021-Spanish Grand Prix,18,STR,stroll,Aston Martin,aston_martin,11,11,11,+1 Lap,0.0,65.0,0
2021-Spanish Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,12,17,17,+1 Lap,0.0,65.0,0
2021-Spanish Grand Prix,5,VET,vettel,Aston Martin,aston_martin,13,13,13,+1 Lap,0.0,65.0,0
2021-Spanish Grand Prix,63,RUS,russell,Williams,williams,14,15,15,+1 Lap,0.0,65.0,0
2021-Spanish Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,15,14,14,+1 Lap,0.0,65.0,0
2021-Spanish Grand Prix,6,LAT,latifi,Williams,williams,16,19,19,+1 Lap,0.0,65.0,0
2021-Spanish Grand Prix,14,ALO,alonso,Alpine,alpine,17,10,10,+1 Lap,0.0,65.0,0
2021-Spanish Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,18,18,18,+2 Laps,0.0,64.0,0
2021-Spanish Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,19,20,20,+2 Laps,0.0,64.0,0
2021-Spanish Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,20,16,16,Electrical,0.0,6.0,0
2021-Monaco Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,2,2,Finished,25.0,78.0,1
2021-Monaco Grand Prix,55,SAI,sainz,Ferrari,ferrari,2,4,4,Finished,18.0,78.0,0
2021-Monaco Grand Prix,4,NOR,norris,McLaren,mclaren,3,5,5,Finished,15.0,78.0,0
2021-Monaco Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,9,9,Finished,12.0,78.0,0
2021-Monaco Grand Prix,5,VET,vettel,Aston Martin,aston_martin,5,8,8,Finished,10.0,78.0,0
2021-Monaco Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,6,6,6,Finished,8.0,78.0,0
2021-Monaco Grand Prix,44,HAM,hamilton,Mercedes,mercedes,7,7,7,Finished,7.0,78.0,0
2021-Monaco Grand Prix,18,STR,stroll,Aston Martin,aston_martin,8,13,13,+1 Lap,4.0,77.0,0
2021-Monaco Grand Prix,31,OCO,ocon,Alpine,alpine,9,11,11,+1 Lap,2.0,77.0,0
2021-Monaco Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,10,10,10,+1 Lap,1.0,77.0,0
2021-Monaco Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,11,14,14,+1 Lap,0.0,77.0,0
2021-Monaco Grand Prix,3,RIC,ricciardo,McLaren,mclaren,12,12,12,+1 Lap,0.0,77.0,0
2021-Monaco Grand Prix,14,ALO,alonso,Alpine,alpine,13,17,17,+1 Lap,0.0,77.0,0
2021-Monaco Grand Prix,63,RUS,russell,Williams,williams,14,15,15,+1 Lap,0.0,77.0,0
2021-Monaco Grand Prix,6,LAT,latifi,Williams,williams,15,18,18,+1 Lap,0.0,77.0,0
2021-Monaco Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,16,16,16,+1 Lap,0.0,77.0,0
2021-Monaco Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,17,19,19,+3 Laps,0.0,75.0,0
2021-Monaco Grand Prix,77,BOT,bottas,Mercedes,mercedes,19,3,3,Wheel nut,0.0,29.0,0
2021-Monaco Grand Prix,16,LEC,leclerc,Ferrari,ferrari,20,1,1,Driveshaft,0.0,0.0,0
2021-Azerbaijan Grand Prix,11,PER,perez,Red Bull Racing,red_bull,1,6,7,Finished,25.0,51.0,1
2021-Azerbaijan Grand Prix,5,VET,vettel,Aston Martin,aston_martin,2,11,11,Finished,18.0,51.0,0
2021-Azerbaijan Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,3,4,4,Finished,15.0,51.0,0
2021-Azerbaijan Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,1,1,Finished,12.0,51.0,0
2021-Azerbaijan Grand Prix,4,NOR,norris,McLaren,mclaren,5,9,6,Finished,10.0,51.0,0
2021-Azerbaijan Grand Prix,14,ALO,alonso,Alpine,alpine,6,8,9,Finished,8.0,51.0,0
2021-Azerbaijan Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,7,7,8,Finished,6.0,51.0,0
2021-Azerbaijan Grand Prix,55,SAI,sainz,Ferrari,ferrari,8,5,5,Finished,4.0,51.0,0
2021-Azerbaijan Grand Prix,3,RIC,ricciardo,McLaren,mclaren,9,13,13,Finished,2.0,51.0,0
2021-Azerbaijan Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,10,14,14,Finished,1.0,51.0,0
2021-Azerbaijan Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,11,20,20,Finished,0.0,51.0,0
2021-Azerbaijan Grand Prix,77,BOT,bottas,Mercedes,mercedes,12,10,10,Finished,0.0,51.0,0
2021-Azerbaijan Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,13,17,17,Finished,0.0,51.0,0
2021-Azerbaijan Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,14,18,18,Finished,0.0,51.0,0
2021-Azerbaijan Grand Prix,44,HAM,hamilton,Mercedes,mercedes,15,2,2,Finished,0.0,51.0,0
2021-Azerbaijan Grand Prix,6,LAT,latifi,Williams,williams,16,16,16,Finished,0.0,51.0,0
2021-Azerbaijan Grand Prix,63,RUS,russell,Williams,williams,17,15,15,Gearbox,0.0,48.0,0
2021-Azerbaijan Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,18,3,3,Accident,0.0,45.0,0
2021-Azerbaijan Grand Prix,18,STR,stroll,Aston Martin,aston_martin,19,19,19,Accident,0.0,29.0,0
2021-Azerbaijan Grand Prix,31,OCO,ocon,Alpine,alpine,20,12,12,Turbo,0.0,3.0,0
2021-French Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,26.0,53.0,1
2021-French Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,2,2,Finished,18.0,53.0,0
2021-French Grand Prix,11,PER,perez,Red Bull Racing,red_bull,3,4,4,Finished,15.0,53.0,0
2021-French Grand Prix,77,BOT,bottas,Mercedes,mercedes,4,3,3,Finished,12.0,53.0,0
2021-French Grand Prix,4,NOR,norris,McLaren,mclaren,5,8,8,Finished,10.0,53.0,0
2021-French Grand Prix,3,RIC,ricciardo,McLaren,mclaren,6,10,10,Finished,8.0,53.0,0
2021-French Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,7,6,6,Finished,6.0,53.0,0
2021-French Grand Prix,14,ALO,alonso,Alpine,alpine,8,9,9,Finished,4.0,53.0,0
2021-French Grand Prix,5,VET,vettel,Aston Martin,aston_martin,9,12,12,Finished,2.0,53.0,0
2021-French Grand Prix,18,STR,stroll,Aston Martin,aston_martin,10,19,19,Finished,1.0,53.0,0
2021-French Grand Prix,55,SAI,sainz,Ferrari,ferrari,11,5,5,Finished,0.0,53.0,0
2021-French Grand Prix,63,RUS,russell,Williams,williams,12,14,14,+1 Lap,0.0,52.0,0
2021-French Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,13,0,20,+1 Lap,0.0,52.0,0
2021-French Grand Prix,31,OCO,ocon,Alpine,alpine,14,11,11,+1 Lap,0.0,52.0,0
2021-French Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,15,13,13,+1 Lap,0.0,52.0,0
2021-French Grand Prix,16,LEC,leclerc,Ferrari,ferrari,16,7,7,+1 Lap,0.0,52.0,0
2021-French Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,17,17,17,+1 Lap,0.0,52.0,0
2021-French Grand Prix,6,LAT,latifi,Williams,williams,18,16,16,+1 Lap,0.0,52.0,0
2021-French Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,19,15,15,+1 Lap,0.0,52.0,0
2021-French Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,20,18,18,+1 Lap,0.0,52.0,0
2021-Styrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,25.0,71.0,1
2021-Styrian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,2,3,Finished,19.0,71.0,0
2021-Styrian Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,5,2,Finished,15.0,71.0,0
2021-Styrian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,4,4,5,Finished,12.0,71.0,0
2021-Styrian Grand Prix,4,NOR,norris,McLaren,mclaren,5,3,4,+1 Lap,10.0,70.0,0
2021-Styrian Grand Prix,55,SAI,sainz,Ferrari,ferrari,6,12,12,+1 Lap,8.0,70.0,0
2021-Styrian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,7,7,7,+1 Lap,6.0,70.0,0
2021-Styrian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,8,9,10,+1 Lap,4.0,70.0,0
2021-Styrian Grand Prix,14,ALO,alonso,Alpine,alpine,9,8,9,+1 Lap,2.0,70.0,0
2021-Styrian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,10,11,8,+1 Lap,1.0,70.0,0
2021-Styrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,11,18,18,+1 Lap,0.0,70.0,0
2021-Styrian Grand Prix,5,VET,vettel,Aston Martin,aston_martin,12,14,14,+1 Lap,0.0,70.0,0
2021-Styrian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,13,13,13,+1 Lap,0.0,70.0,0
2021-Styrian Grand Prix,31,OCO,ocon,Alpine,alpine,14,17,17,+1 Lap,0.0,70.0,0
2021-Styrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,15,15,15,+1 Lap,0.0,70.0,0
2021-Styrian Grand Prix,47,MSC,mick_schumacher,Haas F1 Team,haas,16,19,19,+2 Laps,0.0,69.0,0
2021-Styrian Grand Prix,6,LAT,latifi,Williams,williams,17,16,16,+3 Laps,0.0,68.0,0
2021-Styrian Grand Prix,9,MAZ,mazepin,Haas F1 Team,haas,18,20,20,+3 Laps,0.0,68.0,0
2021-Styrian Grand Prix,63,RUS,russell,Williams,williams,19,10,11,Engine,0.0,36.0,0
2021-Styrian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,20,6,6,Collision,0.0,1.0,0
2021-Austrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,1,1,Finished,26.0,71.0,1
2021-Austrian Grand Prix,77,BOT,bottas,Mercedes,mercedes,2,5,5,Finished,18.0,71.0,0
2021-Austrian Grand Prix,4,NOR,norris,McLaren,mclaren,3,2,2,Finished,15.0,71.0,0
2021-Austrian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,4,4,Finished,12.0,71.0,0
2021-Austrian Grand Prix,55,SAI,sainz,Ferrari,ferrari,5,10,11,Finished,10.0,71.0,0
2021-Austrian Grand Prix,11,PER,perez,Red Bull Racing,red_bull,6,3,3,Finished,8.0,71.0,0
2021-Austrian Grand Prix,3,RIC,ricciardo,McLaren,mclaren,7,13,13,Finished,6.0,71.0,0
2021-Austrian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,8,12,12,Finished,4.0,71.0,0
2021-Austrian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,9,6,6,Finished,2.0,71.0,0
2021-Austrian Grand Prix,14,ALO,alonso,Alpine,alpine,10,14,14,+1 Lap,1.0,70.0,0
2021-Austrian Grand Prix,63,RUS,russell,Williams,williams,11,8,9,+1 Lap,0.0,70.0,0
2021-Austrian Grand Prix,22,TSU,tsunoda,AlphaTauri,alphatauri,12,7,7,+1 Lap,0.0,70.0,0
2021-Austrian Grand Prix,18,STR,stroll,Aston Martin,aston_martin,13,9,10,+1 Lap,0.0,70.0,0
2021-Austrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,14,15,15,+1 Lap,0.0,70.0,0
2021-Austrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,15,16,16,+1 Lap,0.0,70.0,0
